Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
3c41cc604906e12fdf61882d8b1bb3375f3732ef,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1510,19.6,,,28,,40,0,1.81,41.81,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),,,
3c49ef68b4f178c5ff96e1c11220c49684a9d247,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,834,4.6,17031070700,17031081600,7,8,10,5,3.72,18.72,false,1,41.9292725315,-87.6738072384,POINT (-87.6738072384 41.9292725315),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347)
3d31037910f89e4f229f715e883288280a762362,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,576,2.6,,,22,7,7.5,0,3.07,10.57,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843)
3d428598e8c710188cd181592741ec1342d05e51,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,2181,24.5,,,,27,17.5,0,2.91,20.41,true,1,,,,41.8789144956,-87.7058971305,POINT (-87.7058971305 41.8789144956)
3da1e932bdedb5e2abf9aeac7241d3edddaca274,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1000,5.0,17031221100,17031062100,22,6,12.5,0,3.67,16.17,false,1,41.9210196071,-87.7103591445,POINT (-87.7103591445 41.9210196071),41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444)
3e51ed7345a1d54810dcf6139f0595e43286cf58,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1319,11.5,,,24,42,20,2,1.81,23.81,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
3e5534a649d8bc1e5f22fdf07d9d8f57ade250cb,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1343,16.9,,,76,,40,0,7.75,47.75,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),,,
3e9f5079882e50af042243f671cec3264c85714a,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,444,2.6,,,25,,5,0,3.05,8.05,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),,,
3eb62edba57edec46b03b52ee1d3d25289fdaf4a,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,229,0.9,,,67,67,7.5,0,1.81,9.31,false,1,41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274),41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274)
3ebfcd11349fb05f5e08a20f455dedf866424aa3,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1729,9.4,,,14,,20,0,5.21,25.21,false,1,41.968069,-87.7215590627,POINT (-87.7215590627 41.968069),,,
3f0b11f64573442793a3bede3d153b947bbc9838,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,961,10.9,,,75,67,10,0,6.82,16.82,false,1,41.6897299145,-87.6690544032,POINT (-87.6690544032 41.6897299145),41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274)
3f327508cd6f46d8de9f45ce4a9554f4858df381,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1443,10.9,,,16,16,15,0,5.14,20.14,false,1,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253)
3f920d357b78543c659d665c136a708181ffa5e3,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1003,8.2,,,8,16,17.5,0,4.45,21.95,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253)
3f980c829086490a3a568d5683d9a6c219a744a0,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,540,2.5,17031833000,17031080100,28,8,15,0,3.04,18.04,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.9075200747,-87.6266589003,POINT (-87.6266589003 41.9075200747)
3fb7d17cdbfa0f9f90a70c43dd838d39745d5e59,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,831,4.1,,,27,25,15,0,1.81,16.81,false,1,41.8789144956,-87.7058971305,POINT (-87.7058971305 41.8789144956),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
3ff647ac5cb7a29b4efdbe8cde05b47bbf56b51a,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1428,14.6,,,5,69,20,0,1.81,21.81,false,1,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865),41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988)
405e502101089bec7bf7db565fbc3a9b5ffce0ab,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,499,3.6,,,16,12,7.5,0,3.31,10.81,false,1,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.9939301285,-87.7583535876,POINT (-87.7583535876 41.9939301285)
40d1432cd2dc8eed6e526fe6cf4b2c9c326ef78e,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1140,17.4,,,76,28,25,0,11.77,36.769999999999996,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383)
40f1d67145640157db3bbe5cab495a4fe3e3754f,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,792,4.1,,,24,31,10,0,3.44,13.44,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663)
40f4c7aa82b83be56e916cf03244e29d60debf50,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,409,1.8,17031070500,17031070101,7,7,5,1,2.91,8.91,false,1,41.9289459041,-87.6608925701,POINT (-87.6608925701 41.9289459041),41.9292629902,-87.6358909539,POINT (-87.6358909539 41.9292629902)
4109f501a6b0fb78243a0728e097598697b2ac2a,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,476,4.8,17031081500,17031060900,8,6,10,3,3.62,16.62,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.949829346,-87.6439653703,POINT (-87.6439653703 41.949829346)
416c3d0327afd98265a02871f92273bc970a6ef7,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1405,18.1,17031980000,17031839100,76,32,40,0,11.94,51.94,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
418bb86488b37217d7c5f92d2235084aa93cf842,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,195,0.5,,,25,25,5,2,1.81,8.81,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526)
418db5940fa5035e17665d863a4da38777cc898b,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,977,6.0,,,25,,15,1,1.81,17.81,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),,,
41e1f118914cd60d7c3d79f65bee8e0a0c57d87c,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1261,7.9,,,,70,12.5,0,6.06,18.56,false,1,,,,41.7457577128,-87.7083657043,POINT (-87.7083657043 41.7457577128)
429584f65db7042fe7d23f11369af5a50db28bd6,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,665,3.4,17031220400,17031050600,22,5,7.5,0,2.66,10.16,true,1,41.9284315635,-87.6999685912,POINT (-87.6999685912 41.9284315635),41.9505456965,-87.6761824959,POINT (-87.6761824959 41.9505456965)
42f8d75d2bf548a97849980421fbd0950820c8e5,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,459,2.6,,,67,61,5,0,3.05,8.05,false,1,41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274),41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499)
43ea080c10699a8b03ac101b3ccff222fa05e586,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,206,1.1,17031243100,17031241400,24,24,7.5,0,1.81,9.31,false,1,41.8923550478,-87.674506788,POINT (-87.674506788 41.8923550478),41.906025969,-87.6753116216,POINT (-87.6753116216 41.906025969)
43f3309a08bc6c06eca1fcf614fda5fecc2ec6e5,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,619,6.4,,,33,61,10,0,4.01,14.01,false,1,41.8571838585,-87.6203346241,POINT (-87.6203346241 41.8571838585),41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499)
449c1d17c8142512dfbd2d446a7fd6a978915bb4,08/31/2022 12:00:00 AM,08/31/2022 01:00:00 AM,3427,26.9,,,,6,27.5,10,11.11,48.61,false,1,,,,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
45152ba0fca9efe968f9c85261c677fe9928194f,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,467,3.1,17031281900,17031080201,28,8,15,1,3.18,19.18,false,1,41.8792550844,-87.642648998,POINT (-87.642648998 41.8792550844),41.9094956686,-87.630963601,POINT (-87.630963601 41.9094956686)
451a3435de610199bcf471ec4040ffce1c7a4dcf,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,959,8.2,,,,9,10,3,6.17,19.17,false,1,,,,42.0076125931,-87.8137810343,POINT (-87.8137810343 42.0076125931)
451e563d9825260578ebb465580a41ccb1747c19,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,939,2.3,17031080300,17031320100,8,32,12.5,5,2.98,20.48,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
4523c94bfa13bf180c14347de05078fd55cb6e7e,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1153,9.1,,,50,71,12.5,0,4.69,17.19,false,1,41.7061257523,-87.5982558383,POINT (-87.5982558383 41.7061257523),41.7442051463,-87.6563059862,POINT (-87.6563059862 41.7442051463)
45997c74b2b4cc00bcada7ea66c884558edb1b14,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,347,1.4,,,6,6,5,5,2.91,12.91,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
45cf736bd21266380dde825f3f405baf14f5e116,08/31/2022 12:00:00 AM,08/31/2022 12:45:00 AM,2174,28.1,17031833000,,28,,37.5,12,10.17,59.67,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),,,
45f1605006419fa4ff2049b32515d7825a9bda3c,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,548,2.7,17031833000,17031081800,28,8,10,0,3.08,13.08,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595)
46044850d6cf0f4701bd345116e5ab4e9da5215a,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1749,13.7,,,,77,17.5,5,5.83,28.33,false,1,,,,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
46437f0d0caad80ce3624aa8248c18b271e0ec54,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,866,8.4,,,49,61,10,0,4.86,14.86,false,1,41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819),41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499)
4646bd4e1a5271df128b6bbc19a97ca54daaedb8,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,943,5.3,,,13,6,12.5,0,4.23,16.73,false,1,41.9836363072,-87.7235831853,POINT (-87.7235831853 41.9836363072),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
466fd7a62481e2ed1f0285207cbf0d07859cd2f4,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,632,2.2,17031330100,17031310600,33,31,5,0,2.95,7.95,false,1,41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715),41.8563332167,-87.6595642391,POINT (-87.6595642391 41.8563332167)
46c0a54a8bb00c77bd51e18c8675c9a7de3544e0,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,747,6.0,17031070101,17031010400,7,1,12.5,0,1.81,14.31,false,1,41.9292629902,-87.6358909539,POINT (-87.6358909539 41.9292629902),42.004764559,-87.659122427,POINT (-87.659122427 42.004764559)
471a4e7f9c4d2d42dd2c65238b0d8ce87deb771d,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,474,2.1,17031839000,17031310600,32,31,7.5,1,2.94,11.44,false,1,41.8710158803,-87.6314065252,POINT (-87.6314065252 41.8710158803),41.8563332167,-87.6595642391,POINT (-87.6595642391 41.8563332167)
476b46cde6c306ba34459a6a6691fcdab7d18903,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,577,1.8,17031081500,17031320600,8,32,7.5,0,2.91,10.41,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8706073724,-87.6221729369,POINT (-87.6221729369 41.8706073724)
47a17efb19bd51040a72a270596c7c6a25f817b2,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1085,5.1,,,22,4,10,0,3.68,13.68,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433)
47a3bb81739658662b349f81392c2865508dc7c8,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,204,0.8,17031081700,17031320100,8,32,10,0,2.91,12.91,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
486911f8b746343d1049f3ca56d413383f8e98c3,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,537,2.9,,,21,14,7.5,0,3.15,10.65,false,1,41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962),41.968069,-87.7215590627,POINT (-87.7215590627 41.968069)
4884af418085f1ca629fafb5312ee3613d1dffb1,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,434,1.2,17031320100,17031081403,32,8,5,0,2.91,7.91,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259)
489c87b7cd9553bcfb51619bdc24af76772e5a28,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,475,2.2,,,22,24,5,1,2.97,8.97,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
4962fc79d073fe99a062ce25eed1871ecc2b190e,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,165,0.6,,,24,24,5,0,2.91,7.91,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
498fab49d3ddadb77aeb470b613bbd592da39f43,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,274,0.9,,,21,22,5,3,2.91,10.91,false,1,41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
4a18397980abb506cb057acf969310a078969f2d,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,692,5.6,17031081600,17031220400,8,22,17.5,0,1.81,19.31,false,1,41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347),41.9284315635,-87.6999685912,POINT (-87.6999685912 41.9284315635)
4a8b0c00e9baef1d828671e42df51f2b02ef1615,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1391,18.2,17031980000,17031839100,76,32,32.5,0,11.97,44.47,false,1,41.9790708201,-87.9030396611,POINT (-87.9030396611 41.9790708201),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
4ab2409fc6f1ff63265f7010945023fb61ec59e6,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,541,0.9,,,46,46,5,0,3.39,8.39,false,1,41.7412427285,-87.551428197,POINT (-87.551428197 41.7412427285),41.7412427285,-87.551428197,POINT (-87.551428197 41.7412427285)
4affc66dbe059f20c14fa56ecedb301d33935fa3,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,431,2.1,,,61,59,5,0,1.81,6.81,true,1,41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499),41.8299223039,-87.6725026464,POINT (-87.6725026464 41.8299223039)
4b0f960db2f1a5d3653145317a6f812bba71f6a2,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,703,3.2,,,67,42,5,0,2.62,7.62,true,1,41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
4b1236c35bc8696fb7f39577d2635e5142e3adbc,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,863,4.1,,,,71,12.5,0,1.81,14.31,false,1,,,,41.7442051463,-87.6563059862,POINT (-87.6563059862 41.7442051463)
4ba086dc11dd5b7dfaab24b8d610c582ad74729f,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,755,4.8,,,8,6,10,0,4.1,14.1,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
4dc09d525abdfaefa70c8fda2c7b9a58424b52ab,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,291,1.2,,,6,6,5,0,2.91,7.91,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
4dc824a61ae7fb5a67f2d169a0e6d964c1dc6185,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1197,5.4,,,14,22,10,0,3.77,13.77,false,1,41.968069,-87.7215590627,POINT (-87.7215590627 41.968069),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
4dca4762574e74efc01282f12f70a37b68a56efe,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,511,2.3,,,6,3,7.5,3,3.2,13.7,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197)
4e04659fc39846b0e9d87be59fe1ab63a3a7dab2,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,572,2.7,,,7,24,7.5,3,3.21,13.71,false,1,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
4e2c081149054cfbdc94a8be11452016c5ab5191,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,478,3.1,,,28,24,7.5,0,1.81,9.31,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
4e8573fc901f75725f3ba677e010803efa9afd0d,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1593,11.0,17031032100,17031032100,3,3,17.5,0,5.16,22.66,false,1,41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757),41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757)
4ea5bc9aac14f7414a3eb6951818c81293f2f000,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,653,3.0,,,25,27,7.5,0,3.22,10.72,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8789144956,-87.7058971305,POINT (-87.7058971305 41.8789144956)
4f1bd23be2524334ddc358bd7eb7d200cb9d3ae0,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,830,6.4,,,28,22,20,0,1.81,21.81,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
4f8d779832ccf80949b4a2c6b12b8d854a884562,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,807,5.9,,,8,22,12.5,0,3.89,16.39,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
4fd402d42a161a9b498bda764fdbf2cbe97647eb,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,630,4.0,,,22,23,10,0,3.41,13.41,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026)
4ff8f7d54d0cea86b99901b48097535524e25c5f,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,202,1.0,17031839000,17031330100,32,33,7.5,1,1.81,10.31,false,1,41.8710158803,-87.6314065252,POINT (-87.6314065252 41.8710158803),41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715)
5014f1f4997558c5b995a0760e33f05c774725ed,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,749,5.0,,,38,68,10,0,3.67,13.67,false,1,41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392),41.7771962546,-87.6424975271,POINT (-87.6424975271 41.7771962546)
5054ae2205a212c0f3418720db244dfe9c6bcf38,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1478,8.8,,,28,2,17.5,0,4.02,21.52,true,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027)
50d1a9dc42d3d82c4e40fc0a5ebe2d4abcee8eb3,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1204,6.6,,,2,16,12.5,1,4.06,17.56,false,1,42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253)
51788340f72098a0d35d5eb83fce7506ce18c6fc,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,769,4.0,,,8,34,10,0,1.81,11.81,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.8420761168,-87.6339734222,POINT (-87.6339734222 41.8420761168)
52063f215f08bf25501fb5acef9acb96baae5ba6,08/31/2022 12:00:00 AM,08/31/2022 12:45:00 AM,2185,29.1,,,56,76,37.5,6,14.68,58.18,false,1,41.7925923603,-87.7696154528,POINT (-87.7696154528 41.7925923603),41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146)
5266649ba9d1d6d76b51145cbde68aedcdf04f10,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,542,4.2,,,75,,10,0,3.47,13.47,false,1,41.6897299145,-87.6690544032,POINT (-87.6690544032 41.6897299145),,,
52c48ecaca9581d15a037a70d6fc256ba7440444,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1510,13.7,17031980100,17031081700,56,8,47.5,0,10.83,58.33,false,1,41.785998518,-87.7509342894,POINT (-87.7509342894 41.785998518),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
52c50fb17093c56b0da1d9061f959130bc3f275b,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,325,2.4,,,75,,5,0,4.9,9.9,false,1,41.6897299145,-87.6690544032,POINT (-87.6690544032 41.6897299145),,,
52e8b0e86e29a7785a0fddb58b74d53cd040529f,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1259,13.0,,,8,,20,0,5.66,25.66,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),,,
532356c4d0173e0418baad0ca1b45ed1b3f3b468,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,583,2.9,,,19,,7.5,0,3.14,10.64,false,1,41.9272609555,-87.7655016086,POINT (-87.7655016086 41.9272609555),,,
53744c29218948319c3bbd5dc0a8306f39629579,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1316,16.1,17031980100,17031070200,56,7,27.5,0,6.81,34.31,false,1,41.785998518,-87.7509342894,POINT (-87.7509342894 41.785998518),41.9290776551,-87.6462934762,POINT (-87.6462934762 41.9290776551)
5428e7cd96a2e5a52bccfd13231045f6df5470df,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,337,1.3,17031833100,17031320400,28,32,5,1,2.91,8.91,false,1,41.8790669938,-87.657005027,POINT (-87.657005027 41.8790669938),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
5477e939c7ed9868bfb3e8ce2d8a7390b4e3556a,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,981,4.7,,,5,24,10,2,3.58,15.58,false,1,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
54fc8a98e57b696d2f9ffcd87dc1a8b43e51255c,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,914,9.9,,,33,77,17.5,0,4.93,22.43,false,1,41.8571838585,-87.6203346241,POINT (-87.6203346241 41.8571838585),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999)
5552e0c93ae3eca9d6b9948cfb7fd80f9c0e2310,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,782,11.0,,,51,38,12.5,0,5.16,17.66,false,1,41.6906333472,-87.5700582686,POINT (-87.5700582686 41.6906333472),41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392)
558d9b2a1f42664b0da03a9a71f4c8f6972013d3,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,275,1.3,17031032100,17031062100,3,6,5,0,2.91,7.91,false,1,41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757),41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444)
55954939f00aaa09f8ae6b2749c7746cb0605430,08/31/2022 12:00:00 AM,08/31/2022 12:30:00 AM,1197,6.9,,,23,17,15,0,4.13,19.13,false,1,41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026),41.9465114202,-87.8060200025,POINT (-87.8060200025 41.9465114202)
56186d5c9e3ac1c2d3230af809d41f5dde8ea434,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,311,1.0,17031081700,17031081500,8,8,10,0,2.91,12.91,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
56510d4eeb96e144e2faae4265e95dbeb53ca514,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,802,5.5,,,35,69,15,0,3.78,18.78,false,1,41.8351179863,-87.6186777673,POINT (-87.6186777673 41.8351179863),41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988)
5655ba946d9527e0cf97ae151b71769885ea9034,08/31/2022 12:00:00 AM,08/31/2022 12:00:00 AM,156,0.4,,,24,24,5,0,2.91,7.91,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
5672963f595caeb267b0b760b7a1b9c2459f28ee,08/31/2022 12:00:00 AM,08/31/2022 12:15:00 AM,1533,15.4,,,31,,30,0,7.83,37.83,false,1,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),,,
